rPos_deg,AOTU019_1,AOTU025_2
101.220472440945,0.00624482271383298,0.632612968322285
101.574803149606,0.00418659913677255,0.624989376540105
101.929133858268,0.00270919031207517,0.617527597027209
102.283464566929,0.0014708450480686,0.610005142270646
102.637795275591,0.000692968764905211,0.602698728170194
102.992125984252,0.000502239685029937,0.595281089565597
103.346456692913,0.000261296475499218,0.58778308808609
103.700787401575,0,0.579962609794533
104.055118110236,0,0.572252776067238
104.409448818898,0,0.5645899585436
104.763779527559,0,0.556828423129566
105.11811023622,0,0.549229222920747
105.472440944882,0,0.5418788221281
105.826771653543,0,0.534786351716369
106.181102362205,0,0.528138117821487
106.535433070866,0,0.522087000988042
106.889763779528,3.33066907387547e-16,0.516580306867126
107.244094488189,3.33066907387547e-16,0.511435587552899
107.59842519685,3.33066907387547e-16,0.506843474738424
107.952755905512,0,0.502570978563602
108.307086614173,0,0.499044928675594
108.661417322835,0,0.495990448399315
109.015748031496,0,0.493335005788393
109.370078740157,0,0.490915289877711
109.724409448819,0,0.488910582070197
110.07874015748,0,0.486745136679755
110.433070866142,0,0.484482569449972
110.787401574803,0,0.482149300492167
111.141732283465,3.33066907387547e-16,0.479935922152373
111.496062992126,3.33066907387547e-16,0.477563811298096
111.850393700787,3.33066907387547e-16,0.475032932143749
112.204724409449,0,0.472362220452734
112.55905511811,0,0.469629873437235
112.913385826772,0,0.467155822420129
113.267716535433,0,0.464657287134349
113.622047244094,0,0.462398391616822
113.976377952756,0,0.46047137465947
114.330708661417,0,0.458432039187894
114.685039370079,0,0.456506965344543
115.03937007874,0,0.45440977903533
115.393700787402,3.33066907387547e-16,0.452432984460227
115.748031496063,3.33066907387547e-16,0.450647917313674
116.102362204724,3.33066907387547e-16,0.449015793717872
116.456692913386,0,0.447595477732402
